H	M	dt	b	n2_rel	n1_rel	fuel_flow_hour	thrust_relative	thz_n2_out	p_comp_sum	gv
0	0.5	-5	50	1.003	1.08	9611	0.927	701.6	14.82	143.7
0	0.5	5	0	0.7	0.48	897	0.036	422.4	2.46	42.8
0	0.5	5	4.5	0.687	0.58	722	0.017	436.2	2.7	45.7
0	0.5	5	11	0.791	0.68	2238	0.18	521.7	4.73	64.8
0	0.5	5	22	0.826	0.77	2988	0.266	572.4	6.32	75.9
0	0.5	5	31	0.854	0.82	3712	0.343	598.9	7.37	84.3
0	0.5	5	38	0.895	0.87	4837	0.459	633.5	8.96	96.9
0	0.5	5	48	0.952	0.92	6699	0.633	670.9	11	112.1
0	0.5	5	50	0.977	0.97	7841	0.75	698.2	12.76	125.7
0	0.5	5	50	0.989	1.02	8530	0.824	714.4	13.96	134.9
0	0.5	5	50	0.996	1.06	8809	0.852	720.6	14.38	137.9
0	0.5	15	0	0.688	0.48	696	0.015	424.5	2.26	40.2
0	0.5	15	4.5	0.713	0.57	942	0.038	459.3	2.85	46.1
0	0.5	15	11	0.775	0.67	1828	0.134	522.6	4.28	59.9
0	0.5	15	22	0.804	0.76	2317	0.191	571.8	5.63	69.1
0	0.5	15	31	0.836	0.81	3040	0.269	601.3	6.66	77.4
0	0.5	15	38	0.873	0.86	3940	0.365	635.4	8.04	88.1
0	0.5	15	48	0.918	0.9	5200	0.491	673	9.76	101
0	0.5	15	50	0.961	0.95	6742	0.642	706.3	11.75	115.9
0	0.5	15	50	0.984	1	7862	0.761	734.1	13.64	130.4
0	0.5	15	50	0.995	1.05	8296	0.804	744	14.29	135.1
0	0.5	25	0	0.725	0.56	991	0.041	477	2.9	45.7
0	0.5	25	4.5	0.725	0.56	991	0.041	477	2.9	45.7
0	0.5	25	11	0.763	0.66	1534	0.099	524.3	3.91	55.7
0	0.5	25	22	0.78	0.75	1746	0.125	568.2	4.97	62.7
0	0.5	25	31	0.815	0.8	2399	0.197	601.6	5.99	70.8
0	0.5	25	38	0.85	0.84	3178	0.282	635.3	7.2	80.3
0	0.5	25	48	0.893	0.89	4245	0.395	674.3	8.85	92.9
0	0.5	25	50	0.969	0.94	6566	0.614	722	11.39	112.4
0	0.5	25	50	0.974	0.98	6982	0.672	747.7	12.89	122.4
0	0.5	25	50	0.993	1.03	7793	0.755	765.9	14.15	131.8
0	0.5	35	0	0.717	0.55	825	0.022	482.4	2.74	43.5
0	0.5	35	4.5	0.717	0.55	825	0.022	482.4	2.74	43.5
0	0.5	35	11	0.739	0.65	1112	0.05	520.6	3.47	51.6
0	0.5	35	22	0.796	0.74	1943	0.141	583.6	4.95	63.6
0	0.5	35	31	0.792	0.78	1811	0.128	598.6	5.31	64.3
0	0.5	35	38	0.831	0.83	2556	0.211	636.2	6.5	73.7
0	0.5	35	48	0.871	0.88	3475	0.31	676	7.98	84.9
0	0.5	35	50	0.926	0.92	4815	0.448	723.6	10.05	99.3
0	0.5	35	50	0.965	0.97	6189	0.59	761	12.19	114.9
0	0.5	35	50	0.986	1.01	7127	0.692	786.6	13.91	128
0	0.6	-25	0	0.716	0.51	1380	0.084	406.2	2.83	51.8
0	0.6	-25	4.5	0.748	0.61	1901	0.141	438.9	3.62	61
0	0.6	-25	11	0.803	0.71	3010	0.264	504	5.53	77.7
0	0.6	-25	22	0.871	0.81	5110	0.473	562	7.98	99.8
0	0.6	-25	31	0.92	0.86	6775	0.628	596.6	9.77	115.2
0	0.6	-25	38	0.964	0.91	8791	0.81	626.8	11.81	132.5
0	0.6	-25	48	0.99	0.96	10369	0.967	654.8	13.95	150.9
0	0.6	-25	50	1.017	1.01	11797	1.103	680.1	15.93	166.2
0	0.6	-25	50	1.045	1.06	13048	1.22	698	17.54	179.1
0	0.6	-25	50	1.052	1.11	13672	1.276	705.1	18.23	184.6
0	0.6	-15	0	0.716	0.5	1270	0.071	417.4	2.75	50
0	0.6	-15	4.5	0.728	0.6	1511	0.097	442.1	3.29	57.4
0	0.6	-15	11	0.782	0.69	2381	0.196	506.9	5	71.5
0	0.6	-15	22	0.851	0.79	4201	0.382	566.4	7.23	91.4
0	0.6	-15	31	0.891	0.84	5458	0.507	599.5	8.79	104.9
0	0.6	-15	38	0.945	0.89	7388	0.68	633.8	10.68	120.4
0	0.6	-15	48	0.974	0.94	8878	0.824	662	12.6	136.6
0	0.6	-15	50	0.999	0.99	10353	0.967	687.2	14.54	152.9
0	0.6	-15	50	1.009	1.04	10782	1.008	696	15.16	157.8
0	0.6	-15	50	1.033	1.09	11945	1.116	711.9	16.58	169.2
0	0.6	-5	0	0.706	0.49	1058	0.048	421.5	2.55	47
0	0.6	-5	4.5	0.674	0.58	573	-0.006	427.6	2.65	49.1
0	0.6	-5	11	0.76	0.68	1852	0.137	508.2	4.51	66.1
0	0.6	-5	22	0.834	0.78	3472	0.306	570.7	6.56	84
0	0.6	-5	31	0.864	0.83	4346	0.395	599.4	7.75	94.1
0	0.6	-5	38	0.904	0.88	5617	0.521	632.1	9.35	107.9
0	0.6	-5	48	0.957	0.93	7603	0.701	667.1	11.39	124.4
0	0.6	-5	50	0.976	0.97	8748	0.821	694.5	13.27	140.1
0	0.6	-5	50	0.994	1.02	9565	0.896	708.6	14.25	147.8
0	0.6	-5	50	1	1.07	9787	0.917	713	14.57	150.3
0	0.6	5	0	0.692	0.48	820	0.024	423.4	2.33	44
0	0.6	5	4.5	0.703	0.57	926	0.033	450.3	2.79	49.2
0	0.6	5	11	0.78	0.67	2113	0.157	522.1	4.44	66.1
0	0.6	5	22	0.813	0.77	2754	0.229	572.5	5.9	76.8
0	0.6	5	31	0.843	0.81	3538	0.31	600.5	6.93	85.7
0	0.6	5	38	0.882	0.86	4588	0.416	635.2	8.39	97.9
0	0.6	5	48	0.932	0.91	6149	0.563	672.5	10.2	112.2
0	0.6	5	50	0.967	0.96	7640	0.707	703	12.1	127.8
0	0.6	5	50	0.986	1.01	8706	0.817	726.7	13.77	141.6
0	0.6	5	50	0.996	1.05	9100	0.854	735	14.32	145.8
0	0.6	15	0	0.727	0.56	1124	0.05	474.6	2.96	49.8
0	0.6	15	4.5	0.727	0.56	1124	0.05	474.6	2.96	49.8
0	0.6	15	11	0.767	0.66	1752	0.116	523.7	4.04	61.3
0	0.6	15	22	0.788	0.75	2076	0.153	569.9	5.21	69.6
0	0.6	15	31	0.824	0.8	2822	0.233	602.1	6.24	78.5
0	0.6	15	38	0.857	0.85	3661	0.321	634.6	7.47	88.8
0	0.6	15	48	0.901	0.89	4874	0.444	672.6	9.16	102.8
0	0.6	15	50	0.955	0.94	6740	0.619	713.3	11.33	119.9
0	0.6	15	50	0.975	0.99	7778	0.729	742.3	13.16	134.4
0	0.6	15	50	0.994	1.04	8559	0.804	758.4	14.23	142.8
0	0.6	25	0	0.719	0.56	941	0.03	480.5	2.79	47.4
0	0.6	25	4.5	0.719	0.56	941	0.03	480.5	2.79	47.4
0	0.6	25	11	0.757	0.65	1484	0.085	526.1	3.71	57.2
0	0.6	25	22	0.769	0.74	1628	0.101	568.5	4.68	64.4
0	0.6	25	31	0.8	0.79	2148	0.157	600	5.54	71.3
0	0.6	25	38	0.838	0.83	2959	0.244	636.1	6.73	81.3
0	0.6	25	48	0.879	0.88	3998	0.351	676	8.28	93.9
0	0.6	25	50	0.937	0.93	5634	0.51	722	10.4	109.8
0	0.6	25	50	0.97	0.97	6967	0.645	756.7	12.43	125.9
0	0.6	25	50	0.988	1.02	7879	0.74	779.5	13.99	138.5
0	0.6	35	0	0.712	0.55	783	0.012	486.9	2.65	45.3
0	0.6	35	4.5	0.712	0.55	783	0.012	486.9	2.65	45.3
0	0.6	35	11	0.679	0.64	383	-0.04	490.1	2.69	46.3
0	0.6	35	22	0.787	0.73	1843	0.119	585.2	4.68	65.2
0	0.6	35	31	0.776	0.78	1601	0.094	596.1	4.91	65
0	0.6	35	38	0.817	0.82	2320	0.172	635.6	6.04	74.4
0	0.6	35	48	0.855	0.87	3175	0.264	674.8	7.41	85.5
0	0.6	35	50	0.908	0.91	4491	0.4	724.1	9.46	101.7
0	0.6	35	50	0.957	0.96	6084	0.556	768	11.69	118
0	0.6	35	50	0.979	1	7116	0.667	798.2	13.6	133.5
0	0.7	-25	0	0.72	0.5	1483	0.089	416.6	2.85	55.6
0	0.7	-25	4.5	0.742	0.6	1883	0.132	443.4	3.47	63.9
0	0.7	-25	11	0.792	0.7	2866	0.239	507.6	5.24	80.3
0	0.7	-25	22	0.857	0.8	4875	0.438	564.8	7.49	102.2
0	0.7	-25	31	0.9	0.85	6377	0.581	597.9	9.15	118
0	0.7	-25	38	0.962	0.9	9072	0.812	635	11.42	139.2
0	0.7	-25	48	0.975	0.95	10114	0.922	659.8	13.15	154.5
0	0.7	-25	50	1.003	1	11722	1.066	682.7	14.92	170.3
0	0.7	-25	50	1.021	1.05	12601	1.149	698.1	16.13	180.3
0	0.7	-25	50	1.043	1.1	13719	1.246	715.1	17.42	190.7
0	0.7	-15	0	0.709	0.49	1227	0.062	420.4	2.62	52.1
0	0.7	-15	4.5	0.709	0.59	1305	0.069	441.4	3.03	59.9
0	0.7	-15	11	0.767	0.69	2193	0.167	508.2	4.68	73.7
0	0.7	-15	22	0.839	0.78	4014	0.35	569.1	6.77	93.5
0	0.7	-15	31	0.874	0.83	5122	0.459	600.6	8.12	106.1
0	0.7	-15	38	0.918	0.88	6650	0.599	634.2	9.76	120.8
0	0.7	-15	48	0.962	0.93	8594	0.773	664	11.66	137.8
0	0.7	-15	50	0.984	0.98	10045	0.916	692.1	13.68	156.3
0	0.7	-15	50	0.999	1.03	10767	0.981	703.5	14.5	163.3
0	0.7	-15	50	1.002	1.08	10932	0.996	706.4	14.72	165.2
0	0.7	-5	0	0.696	0.48	959	0.035	422.8	2.4	48.7
0	0.7	-5	4.5	0.694	0.58	930	0.03	442.8	2.74	53.2
0	0.7	-5	11	0.786	0.67	2445	0.184	522	4.59	73.5
0	0.7	-5	22	0.82	0.77	3241	0.27	572.7	6.12	85.8
0	0.7	-5	31	0.849	0.82	4082	0.354	599.6	7.15	95.4
0	0.7	-5	38	0.889	0.87	5305	0.474	634.5	8.68	109.4
0	0.7	-5	48	0.944	0.91	7271	0.649	672	10.62	126.1
0	0.7	-5	50	0.974	0.96	8733	0.787	700.5	12.43	142.3
0	0.7	-5	50	0.988	1.01	9667	0.882	720	13.84	154.9
0	0.7	-5	50	0.996	1.06	10041	0.916	727.3	14.33	159
0	0.7	5	0	0.684	0.47	739	0.012	425.5	2.21	45.8
0	0.7	5	4.5	0.721	0.57	1165	0.051	467.4	2.91	53.8
0	0.7	5	11	0.77	0.66	1998	0.136	523.1	4.15	67.9
0	0.7	5	22	0.795	0.76	2445	0.185	571	5.4	77.6
0	0.7	5	31	0.829	0.8	3273	0.27	601.8	6.44	87.2
0	0.7	5	38	0.864	0.85	4237	0.367	634.9	7.73	98.9
0	0.7	5	48	0.905	0.9	5539	0.495	671.4	9.4	113.9
0	0.7	5	50	0.957	0.95	7490	0.672	709.4	11.48	131.6
0	0.7	5	50	0.979	0.99	8748	0.799	738.4	13.39	148.5
0	0.7	5	50	0.995	1.04	9438	0.862	751.7	14.26	155.7
0	0.7	15	0	0.721	0.56	1071	0.039	479	2.84	52
0	0.7	15	4.5	0.721	0.56	1071	0.039	479	2.84	52
0	0.7	15	11	0.759	0.65	1673	0.099	525.3	3.79	63.1
0	0.7	15	22	0.773	0.74	1862	0.12	568.2	4.79	70.9
0	0.7	15	31	0.807	0.79	2512	0.188	600.8	5.72	79.3
0	0.7	15	38	0.843	0.84	3403	0.28	635.9	6.93	90.2
0	0.7	15	48	0.885	0.88	4573	0.396	675.5	8.51	104.2
0	0.7	15	50	0.946	0.93	6538	0.578	720.7	10.69	122.3
0	0.7	15	50	0.972	0.98	7799	0.704	753.1	12.62	138.8
0	0.7	15	50	0.99	1.02	8758	0.799	773.9	14.06	151.4
0	0.7	25	0	0.713	0.55	883	0.019	484.9	2.67	49.5
0	0.7	25	4.5	0.713	0.55	883	0.019	484.9	2.67	49.5
0	0.7	25	11	0.71	0.64	853	0.006	510.7	3.12	57.4
0	0.7	25	22	0.79	0.73	2083	0.137	584.3	4.77	71.8
0	0.7	25	31	0.782	0.78	1858	0.115	596.7	5.04	71.8
0	0.7	25	38	0.822	0.82	2679	0.201	636.1	6.21	82.4
0	0.7	25	48	0.861	0.87	3644	0.301	675.1	7.61	94.7
0	0.7	25	50	0.918	0.92	5208	0.453	726.5	9.74	112.6
0	0.7	25	50	0.96	0.96	6808	0.608	766.6	11.92	130.3
0	0.7	25	50	0.983	1.01	7978	0.727	795.6	13.81	146.8
0	0.7	35	0	0.709	0.54	755	0.004	495	2.59	47.9
0	0.7	35	4.5	0.709	0.54	755	0.004	495	2.59	47.9
0	0.7	35	11	0.706	0.63	679	-0.009	511.8	2.85	51
0	0.7	35	22	0.78	0.72	1760	0.1	589	4.43	67.6
0	0.7	35	31	0.8	0.77	2113	0.136	616	5.1	73.7
0	0.7	35	38	0.799	0.81	2013	0.126	633.3	5.51	74.9
0	0.7	35	48	0.839	0.86	2857	0.216	673.9	6.79	86.2
0	0.7	35	50	0.883	0.9	3944	0.326	718.1	8.43	100.2
0	0.7	35	50	0.943	0.95	5699	0.496	769.5	10.74	118.4
0	0.7	35	50	0.965	0.99	6618	0.589	798.1	12.31	131.4
0	0.8	-25	0	0.712	0.49	1419	0.078	419.5	2.68	58.1
0	0.8	-25	4.5	0.718	0.59	1587	0.095	442	3.15	66.7
0	0.8	-25	11	0.774	0.69	2592	0.203	508.1	4.83	82.6
0	0.8	-25	22	0.844	0.79	4639	0.402	567.8	6.95	104.9
0	0.8	-25	31	0.883	0.84	6011	0.531	601	8.44	120.1
0	0.8	-25	38	0.929	0.89	7845	0.691	634	10.12	136.1
0	0.8	-25	48	0.965	0.94	9782	0.861	662	11.96	154.5
0	0.8	-25	50	0.991	0.99	11570	1.028	689.9	14.04	175.5
0	0.8	-25	50	1.002	1.03	12162	1.081	698.9	14.71	181.8
0	0.8	-25	50	1.004	1.08	12279	1.091	700.8	14.85	183.2
0	0.8	-15	0	0.7	0.48	1132	0.049	422.5	2.46	54.3
0	0.8	-15	4.5	0.688	0.58	927	0.027	436.8	2.7	58.2
0	0.8	-15	11	0.79	0.68	2830	0.217	521.8	4.72	82.2
0	0.8	-15	22	0.826	0.77	3778	0.315	572.5	6.3	96.3
0	0.8	-15	31	0.854	0.82	4696	0.404	598.9	7.35	106.9
0	0.8	-15	38	0.895	0.87	6118	0.538	633.6	8.93	122.9
0	0.8	-15	48	0.951	0.92	8465	0.739	671	10.96	142.1
0	0.8	-15	50	0.977	0.97	9940	0.877	698.4	12.73	159.5
0	0.8	-15	50	0.989	1.02	10815	0.962	714.8	13.94	171.3
0	0.8	-15	50	0.996	1.06	11176	0.994	721.2	14.37	175.2
0	0.8	-5	0	0.687	0.47	862	0.022	424.8	2.25	50.8
0	0.8	-5	4.5	0.715	0.57	1224	0.055	461.8	2.87	58.8
0	0.8	-5	11	0.773	0.66	2282	0.159	522.7	4.24	75.6
0	0.8	-5	22	0.801	0.76	2864	0.222	571.6	5.56	87
0	0.8	-5	31	0.834	0.81	3780	0.312	601.5	6.59	97.5
0	0.8	-5	38	0.87	0.85	4898	0.42	635.3	7.94	110.9
0	0.8	-5	48	0.913	0.9	6402	0.559	672.8	9.64	127.3
0	0.8	-5	50	0.96	0.95	8461	0.742	707.2	11.67	146.4
0	0.8	-5	50	0.983	1	9876	0.879	735.5	13.57	164.9
0	0.8	-5	50	0.995	1.04	10482	0.933	746.3	14.28	171.4
0	0.8	5	0	0.723	0.56	1219	0.051	477.9	2.87	57.6
0	0.8	5	4.5	0.723	0.56	1219	0.051	477.9	2.87	57.6
0	0.8	5	11	0.761	0.65	1893	0.117	524.7	3.86	70
0	0.8	5	22	0.776	0.75	2128	0.143	568	4.88	78.7
0	0.8	5	31	0.811	0.79	2912	0.222	601.3	5.86	88.5
0	0.8	5	38	0.847	0.84	3896	0.32	635.6	7.08	100.6
0	0.8	5	48	0.89	0.89	5217	0.447	675	8.69	116.3
0	0.8	5	50	0.951	0.93	7495	0.649	719.5	10.92	136.8
0	0.8	5	50	0.973	0.98	8724	0.77	750.2	12.77	154
0	0.8	5	50	0.992	1.03	9772	0.869	769.6	14.11	166.8
0	0.8	15	0	0.715	0.55	1001	0.028	483.8	2.7	54.7
0	0.8	15	4.5	0.715	0.55	1001	0.028	483.8	2.7	54.7
0	0.8	15	11	0.722	0.64	1127	0.033	515.1	3.27	64
0	0.8	15	22	0.792	0.73	2357	0.159	584	4.84	79.6
0	0.8	15	31	0.786	0.78	2144	0.139	597.5	5.15	80
0	0.8	15	38	0.826	0.83	3064	0.233	636.2	6.33	91.7
0	0.8	15	48	0.865	0.87	4171	0.342	675.6	7.77	105.5
0	0.8	15	50	0.92	0.92	5835	0.498	725.1	9.85	124.3
0	0.8	15	50	0.961	0.96	7610	0.665	764.2	12.02	144
0	0.8	15	50	0.984	1.01	8870	0.789	791.8	13.85	161.6
0	0.8	25	0	0.71	0.54	851	0.011	494.1	2.61	52.8
0	0.8	25	4.5	0.71	0.54	851	0.011	494.1	2.61	52.8
0	0.8	25	11	0.7	0.63	686	-0.011	507.1	2.81	55.5
0	0.8	25	22	0.781	0.72	1977	0.117	588.6	4.49	74.7
0	0.8	25	31	0.77	0.77	1708	0.089	599.2	4.7	74.7
0	0.8	25	38	0.802	0.81	2296	0.15	633.5	5.6	83.1
0	0.8	25	48	0.842	0.86	3234	0.245	673.8	6.89	95.6
0	0.8	25	50	0.886	0.9	4441	0.364	717.4	8.54	111
0	0.8	25	50	0.947	0.95	6495	0.554	768.6	10.89	131.6
0	0.8	25	50	0.967	0.99	7399	0.644	796.3	12.42	145.3
0	0.8	35	0	0.704	0.53	699	-0.005	500.7	2.47	50.5
0	0.8	35	4.5	0.704	0.53	699	-0.005	500.7	2.47	50.5
0	0.8	35	11	0.734	0.62	1086	0.029	536.6	3.04	56.9
0	0.8	35	22	0.772	0.71	1675	0.083	592	4.14	70.1
0	0.8	35	31	0.79	0.76	1975	0.112	618.7	4.75	76.3
0	0.8	35	38	0.779	0.8	1690	0.081	630.7	4.99	76
0	0.8	35	48	0.823	0.84	2537	0.169	674.9	6.23	87.9
0	0.8	35	50	0.866	0.89	3637	0.28	721.6	7.81	102.6
0	0.8	35	50	0.924	0.93	5232	0.433	778.2	10.07	121.8
0	0.8	35	50	0.956	0.98	6484	0.554	809.9	11.76	137
0	0.9	-25	0	0.703	0.49	1329	0.066	422.1	2.5	60.9
0	0.9	-25	4.5	0.682	0.58	917	0.024	432.1	2.68	64.3
0	0.9	-25	11	0.794	0.68	3271	0.254	521.4	4.82	92.5
0	0.9	-25	22	0.83	0.78	4371	0.364	571.7	6.43	108.4
0	0.9	-25	31	0.857	0.83	5411	0.462	598.5	7.52	120.7
0	0.9	-25	38	0.899	0.87	7070	0.613	632.8	9.15	138.9
0	0.9	-25	48	0.97	0.92	10433	0.887	672.7	11.49	164.8
0	0.9	-25	50	0.977	0.97	11252	0.975	696.6	13	180
0	0.9	-25	50	0.992	1.02	12256	1.066	711.7	14.1	191.7
0	0.9	-25	50	0.998	1.07	12599	1.095	717	14.47	195.5
0	0.9	-15	0	0.689	0.48	1000	0.034	424.2	2.28	56.8
0	0.9	-15	4.5	0.711	0.57	1302	0.06	457.3	2.84	64.8
0	0.9	-15	11	0.776	0.67	2614	0.187	522.4	4.32	84.8
0	0.9	-15	22	0.806	0.76	3337	0.262	572	5.69	97.9
0	0.9	-15	31	0.838	0.81	4357	0.359	601.1	6.72	109.6
0	0.9	-15	38	0.875	0.86	5648	0.48	635.4	8.12	124.9
0	0.9	-15	48	0.922	0.91	7491	0.642	673	9.86	143.2
0	0.9	-15	50	0.962	0.95	9588	0.825	705.5	11.82	163.9
0	0.9	-15	50	0.985	1	11162	0.971	732.8	13.69	184.2
0	0.9	-15	50	0.995	1.05	11733	1.02	742	14.3	190.3
0	0.9	-5	0	0.725	0.56	1388	0.065	477.1	2.9	64.2
0	0.9	-5	4.5	0.725	0.56	1388	0.065	477.1	2.9	64.2
0	0.9	-5	11	0.763	0.66	2150	0.138	524.4	3.91	78.3
0	0.9	-5	22	0.779	0.75	2441	0.17	568.1	4.96	88
0	0.9	-5	31	0.815	0.8	3356	0.259	601.6	5.97	99.4
0	0.9	-5	38	0.85	0.84	4451	0.364	635.4	7.19	112.8
0	0.9	-5	48	0.893	0.89	5947	0.503	674.4	8.83	130.4
0	0.9	-5	50	0.955	0.94	8553	0.727	718.6	11.09	153.7
0	0.9	-5	50	0.974	0.98	9800	0.847	748	12.88	172
0	0.9	-5	50	0.993	1.03	10945	0.95	766.3	14.15	185.3
0	0.9	5	0	0.716	0.55	1133	0.039	483.1	2.72	60.8
0	0.9	5	4.5	0.716	0.55	1133	0.039	483.1	2.72	60.8
0	0.9	5	11	0.73	0.64	1402	0.06	517.9	3.36	71.7
0	0.9	5	22	0.794	0.74	2668	0.184	583.8	4.9	88.7
0	0.9	5	31	0.789	0.78	2457	0.166	598.1	5.23	89.4
0	0.9	5	38	0.829	0.83	3490	0.267	636.2	6.41	102.5
0	0.9	5	48	0.868	0.87	4751	0.387	675.9	7.87	118
0	0.9	5	50	0.922	0.92	6573	0.553	724.2	9.93	138.3
0	0.9	5	50	0.963	0.97	8551	0.732	762.6	12.1	160.4
0	0.9	5	50	0.985	1.01	9914	0.861	789.2	13.88	179.3
0	0.9	15	0	0.711	0.54	959	0.02	493.6	2.62	58.7
0	0.9	15	4.5	0.711	0.54	959	0.02	493.6	2.62	58.7
0	0.9	15	11	0.696	0.63	702	-0.012	504.2	2.78	61.2
0	0.9	15	22	0.782	0.72	2221	0.136	588.3	4.52	83.1
0	0.9	15	31	0.771	0.77	1911	0.106	598.7	4.73	82.9
0	0.9	15	38	0.804	0.81	2602	0.174	633.6	5.65	92.6
0	0.9	15	48	0.843	0.86	3648	0.277	673.7	6.95	106.5
0	0.9	15	50	0.887	0.9	4993	0.405	717	8.6	123.6
0	0.9	15	50	0.967	0.95	8061	0.674	773	11.34	151.8
0	0.9	15	50	0.967	0.99	8271	0.706	795.1	12.49	161.6
0	0.9	25	0	0.705	0.53	781	0.001	500.3	2.48	56
0	0.9	25	4.5	0.705	0.53	781	0.001	500.3	2.48	56
0	0.9	25	11	0.734	0.62	1215	0.038	536.6	3.05	63.2
0	0.9	25	22	0.772	0.71	1867	0.097	591.8	4.16	77.8
0	0.9	25	31	0.791	0.76	2207	0.129	618.6	4.78	84.7
0	0.9	25	38	0.781	0.8	1905	0.098	631	5.03	84.5
0	0.9	25	48	0.824	0.85	2843	0.192	674.7	6.26	97.6
0	0.9	25	50	0.867	0.89	4069	0.312	721.4	7.85	113.9
0	0.9	25	50	0.925	0.93	5851	0.478	777.5	10.1	135.1
0	0.9	25	50	0.956	0.98	7214	0.605	809.1	11.79	151.9
0	0.9	35	0	0.7	0.53	648	-0.013	508.2	2.37	53.9
0	0.9	35	4.5	0.7	0.53	648	-0.013	508.2	2.37	53.9
0	0.9	35	11	0.725	0.61	983	0.015	538.5	2.81	59.4
0	0.9	35	22	0.768	0.7	1647	0.073	596.2	3.87	73.2
0	0.9	35	31	0.781	0.74	1856	0.091	621.6	4.4	79.4
0	0.9	35	38	0.801	0.79	2211	0.124	650.7	5.08	86.7
0	0.9	35	48	0.806	0.83	2202	0.122	677	5.7	90.2
0	0.9	35	50	0.851	0.88	3344	0.236	726.8	7.24	106
0	0.9	35	50	0.914	0.92	5114	0.404	791.7	9.67	130
0	0.9	35	50	0.966	0.96	7151	0.59	830.7	11.71	150.8
0	1	-25	0	0.691	0.48	1159	0.048	423.8	2.31	63.9
0	1	-25	4.5	0.706	0.57	1402	0.069	453.7	2.81	72.1
0	1	-25	11	0.778	0.67	3005	0.22	522.3	4.38	95.7
0	1	-25	22	0.81	0.76	3880	0.308	572.3	5.8	110.9
0	1	-25	31	0.841	0.81	5023	0.413	600.8	6.83	123.9
0	1	-25	38	0.878	0.86	6513	0.547	635.4	8.26	141.4
0	1	-25	48	0.928	0.91	8699	0.732	672.9	10.04	162.1
0	1	-25	50	0.964	0.96	10922	0.921	704.1	11.95	184.8
0	1	-25	50	0.986	1	12603	1.073	729.7	13.73	206.4
0	1	-25	50	0.995	1.05	13211	1.123	738.5	14.31	212.9
0	1	-15	0	0.726	0.56	1582	0.082	476.5	2.92	72
0	1	-15	4.5	0.726	0.56	1582	0.082	476.5	2.92	72
0	1	-15	11	0.764	0.66	2448	0.163	524.1	3.95	88
0	1	-15	22	0.782	0.75	2817	0.202	568.6	5.03	99.3
0	1	-15	31	0.818	0.8	3860	0.301	601.8	6.06	112.1
0	1	-15	38	0.852	0.84	5085	0.415	635.2	7.28	127.1
0	1	-15	48	0.895	0.89	6784	0.568	673.9	8.93	147
0	1	-15	50	0.969	0.94	10373	0.861	720.7	11.45	177.2
0	1	-15	50	0.974	0.98	11062	0.938	746.3	12.96	193.3
0	1	-15	50	0.993	1.03	12309	1.046	763.9	14.18	207.4
0	1	-5	0	0.716	0.55	1283	0.051	482.7	2.73	68.1
0	1	-5	4.5	0.716	0.55	1283	0.051	482.7	2.73	68.1
0	1	-5	11	0.736	0.64	1680	0.085	519.7	3.43	80.6
0	1	-5	22	0.795	0.74	3022	0.213	583.6	4.93	99.5
0	1	-5	31	0.791	0.78	2804	0.194	598.4	5.28	100.5
0	1	-5	38	0.83	0.83	3968	0.305	636.2	6.47	115.1
0	1	-5	48	0.87	0.87	5399	0.437	676	7.94	132.6
0	1	-5	50	0.924	0.92	7470	0.619	723.8	10.01	155.2
0	1	-5	50	0.964	0.97	9648	0.81	761.6	12.16	179.8
0	1	-5	50	0.985	1.01	11136	0.947	787.5	13.9	200.5
0	1	5	0	0.711	0.54	1079	0.029	493.3	2.63	65.6
0	1	5	4.5	0.711	0.54	1079	0.029	493.3	2.63	65.6
0	1	5	11	0.694	0.63	748	-0.01	502.8	2.77	68.2
0	1	5	22	0.783	0.72	2497	0.158	588.2	4.53	92.9
0	1	5	31	0.771	0.77	2144	0.124	598.5	4.74	92.7
0	1	5	38	0.805	0.81	2937	0.201	633.6	5.68	103.7
0	1	5	48	0.844	0.86	4109	0.313	673.7	6.98	119.2
0	1	5	50	0.888	0.91	5615	0.452	716.8	8.64	138.4
0	1	5	50	0.967	0.95	9038	0.742	772.3	11.36	169.7
0	1	5	50	0.968	1	9275	0.777	794.6	12.52	180.8
0	1	15	0	0.705	0.53	872	0.008	500.2	2.48	62.5
0	1	15	4.5	0.705	0.53	872	0.008	500.2	2.48	62.5
0	1	15	11	0.734	0.62	1358	0.05	536.5	3.06	70.5
0	1	15	22	0.772	0.71	2085	0.114	591.8	4.17	86.8
0	1	15	31	0.791	0.76	2466	0.149	618.5	4.78	94.6
0	1	15	38	0.781	0.8	2131	0.116	631.1	5.03	94.3
0	1	15	48	0.824	0.85	3178	0.218	674.7	6.27	108.9
0	1	15	50	0.867	0.89	4547	0.347	721.4	7.86	127.2
0	1	15	50	0.925	0.93	6537	0.527	777.4	10.11	150.8
0	1	15	50	0.956	0.98	8054	0.664	809	11.8	169.5
0	1	25	0	0.7	0.53	720	-0.007	508.4	2.37	60.1
0	1	25	4.5	0.7	0.53	720	-0.007	508.4	2.37	60.1
0	1	25	11	0.725	0.61	1090	0.023	538.5	2.81	66.2
0	1	25	22	0.768	0.7	1833	0.087	596.3	3.86	81.5
0	1	25	31	0.781	0.74	2063	0.106	621.7	4.39	88.5
0	1	25	38	0.801	0.79	2455	0.142	650.8	5.07	96.6
0	1	25	48	0.806	0.83	2440	0.139	677.1	5.69	100.4
0	1	25	50	0.85	0.88	3712	0.262	727	7.23	118.1
0	1	25	50	0.914	0.92	5691	0.445	792.1	9.66	144.9
